# 4, 6934
# t[s]       nu_e            nu_e_bar        nu_x            u_x_bar          
8.686        1.2280789E-05   6.3854123E-04   8.3711868E-06   7.0277839E-06 
8.688        1.2261570E-05   6.3725044E-04   8.3590027E-06   7.0175815E-06 
8.689        1.2242632E-05   6.3596722E-04   8.3468240E-06   7.0073837E-06 
8.692        1.2223340E-05   6.3468671E-04   8.3346346E-06   6.9971770E-06 
8.694        1.2203903E-05   6.3341388E-04   8.3224531E-06   6.9869769E-06 
8.696        1.2184180E-05   6.3214178E-04   8.3103043E-06   6.9768040E-06 
8.698        1.2165015E-05   6.3087494E-04   8.2981670E-06   6.9666408E-06 
8.700        1.2147254E-05   6.2960694E-04   8.2859759E-06   6.9564327E-06 
8.702        1.2128819E-05   6.2835196E-04   8.2738853E-06   6.9463088E-06 
8.704        1.2109848E-05   6.2710315E-04   8.2618078E-06   6.9361958E-06 
8.705        1.2090654E-05   6.2585333E-04   8.2496862E-06   6.9260460E-06 
8.708        1.2071290E-05   6.2460341E-04   8.2375240E-06   6.9158621E-06 
8.710        1.2051560E-05   6.2334760E-04   8.2253034E-06   6.9056294E-06 
8.712        1.2032366E-05   6.2209335E-04   8.2130744E-06   6.8953898E-06 
8.714        1.2012827E-05   6.2084176E-04   8.2008349E-06   6.8851412E-06 
8.716        1.1992973E-05   6.1959371E-04   8.1886205E-06   6.8749138E-06 
8.718        1.1973311E-05   6.1835268E-04   8.1764519E-06   6.8647246E-06 
8.720        1.1953243E-05   6.1710383E-04   8.1641917E-06   6.8544589E-06 
8.721        1.1933196E-05   6.1585346E-04   8.1519059E-06   6.8441720E-06 
8.724        1.1913342E-05   6.1461462E-04   8.1397379E-06   6.8339834E-06 
8.726        1.1893991E-05   6.1338429E-04   8.1276462E-06   6.8238588E-06 
8.728        1.1874445E-05   6.1215104E-04   8.1154812E-06   6.8136729E-06 
8.730        1.1854707E-05   6.1091734E-04   8.1032959E-06   6.8034699E-06 
8.731        1.1834830E-05   6.0969142E-04   8.0911348E-06   6.7932876E-06 
8.734        1.1815026E-05   6.0843607E-04   8.0786908E-06   6.7828685E-06 
8.736        1.1796148E-05   6.0723851E-04   8.0667578E-06   6.7728761E-06 
8.737        1.1777962E-05   6.0605204E-04   8.0548850E-06   6.7629350E-06 
8.740        1.1757931E-05   6.0481830E-04   8.0425186E-06   6.7525810E-06 
8.742        1.1737588E-05   6.0359840E-04   8.0302250E-06   6.7422876E-06 
8.744        1.1717080E-05   6.0238717E-04   8.0180645E-06   6.7321053E-06 
8.746        1.1697454E-05   6.0117264E-04   8.0058525E-06   6.7218801E-06 
8.747        1.1678193E-05   5.9995749E-04   7.9936074E-06   6.7116271E-06 
8.750        1.1658837E-05   5.9876269E-04   7.9815480E-06   6.7015293E-06 
8.752        1.1638914E-05   5.9754637E-04   7.9693510E-06   6.6913168E-06 
8.753        1.1618748E-05   5.9632606E-04   7.9570664E-06   6.6810310E-06 
8.756        1.1599126E-05   5.9514757E-04   7.9451618E-06   6.6710620E-06 
8.758        1.1578967E-05   5.9395320E-04   7.9331970E-06   6.6610434E-06 
8.760        1.1559250E-05   5.9272211E-04   7.9209312E-06   6.6507738E-06 
8.762        1.1539513E-05   5.9149027E-04   7.9086864E-06   6.6405213E-06 
8.763        1.1519745E-05   5.9026494E-04   7.8965297E-06   6.6303424E-06 
8.766        1.1499805E-05   5.8904036E-04   7.8843912E-06   6.6201790E-06 
8.768        1.1480263E-05   5.8779606E-04   7.8721348E-06   6.6099171E-06 
8.769        1.1461480E-05   5.8655973E-04   7.8599708E-06   6.5997323E-06 
8.772        1.1442212E-05   5.8532449E-04   7.8478214E-06   6.5895599E-06 
8.774        1.1423088E-05   5.8408530E-04   7.8356645E-06   6.5793812E-06 
8.776        1.1404372E-05   5.8284079E-04   7.8234635E-06   6.5691657E-06 
8.778        1.1385280E-05   5.8160078E-04   7.8113070E-06   6.5589870E-06 
8.779        1.1366436E-05   5.8034699E-04   7.7991012E-06   6.5487673E-06 
8.782        1.1347409E-05   5.7911271E-04   7.7870618E-06   6.5386871E-06 
8.784        1.1328201E-05   5.7788952E-04   7.7751163E-06   6.5286853E-06 
8.785        1.1309603E-05   5.7666624E-04   7.7631993E-06   6.5187073E-06 
8.788        1.1290796E-05   5.7543484E-04   7.7512095E-06   6.5086686E-06 
8.790        1.1271995E-05   5.7420420E-04   7.7392389E-06   6.4986458E-06 
8.792        1.1253415E-05   5.7298215E-04   7.7273603E-06   6.4887000E-06 
8.794        1.1234578E-05   5.7175580E-04   7.7154518E-06   6.4787294E-06 
8.795        1.1216285E-05   5.7053659E-04   7.7035778E-06   6.4687878E-06 
8.798        1.1198753E-05   5.6935109E-04   7.6917909E-06   6.4589191E-06 
8.800        1.1180973E-05   5.6821013E-04   7.6802118E-06   6.4492244E-06 
8.801        1.1162534E-05   5.6707080E-04   7.6685527E-06   6.4394627E-06 
8.804        1.1143866E-05   5.6593383E-04   7.6568625E-06   6.4296753E-06 
8.806        1.1125589E-05   5.6480503E-04   7.6451852E-06   6.4198985E-06 
8.808        1.1107285E-05   5.6368660E-04   7.6335572E-06   6.4101629E-06 
8.810        1.1088870E-05   5.6257930E-04   7.6219625E-06   6.4004552E-06 
8.811        1.1070401E-05   5.6147542E-04   7.6103944E-06   6.3907698E-06 
8.814        1.1052040E-05   5.6037979E-04   7.5988948E-06   6.3811418E-06 
8.816        1.1033786E-05   5.5928138E-04   7.5873709E-06   6.3714936E-06 
8.817        1.1015116E-05   5.5818361E-04   7.5758427E-06   6.3618418E-06 
8.820        1.0996345E-05   5.5709493E-04   7.5643816E-06   6.3522462E-06 
8.822        1.0977793E-05   5.5601101E-04   7.5529941E-06   6.3427121E-06 
8.824        1.0959071E-05   5.5492249E-04   7.5416033E-06   6.3331752E-06 
8.826        1.0940024E-05   5.5381978E-04   7.5301361E-06   6.3235744E-06 
8.827        1.0921038E-05   5.5271193E-04   7.5186857E-06   6.3139876E-06 
8.830        1.0902279E-05   5.5159891E-04   7.5072283E-06   6.3043952E-06 
8.832        1.0883447E-05   5.5048192E-04   7.4957386E-06   6.2947757E-06 
8.833        1.0864582E-05   5.4936332E-04   7.4842667E-06   6.2851711E-06 
8.836        1.0845861E-05   5.4824295E-04   7.4728468E-06   6.2756102E-06 
8.838        1.0827109E-05   5.4712384E-04   7.4614782E-06   6.2660920E-06 
8.840        1.0808563E-05   5.4601010E-04   7.4502135E-06   6.2566608E-06 
8.842        1.0790094E-05   5.4489287E-04   7.4389642E-06   6.2472426E-06 
8.843        1.0771428E-05   5.4376885E-04   7.4276725E-06   6.2377888E-06 
8.846        1.0752690E-05   5.4264074E-04   7.4163828E-06   6.2283369E-06 
8.848        1.0734349E-05   5.4151247E-04   7.4051390E-06   6.2189234E-06 
8.850        1.0716596E-05   5.4038672E-04   7.3939639E-06   6.2095673E-06 
8.852        1.0698954E-05   5.3925802E-04   7.3828070E-06   6.2002264E-06 
8.854        1.0681119E-05   5.3812726E-04   7.3716593E-06   6.1908932E-06 
8.856        1.0663610E-05   5.3699549E-04   7.3605238E-06   6.1815703E-06 
8.858        1.0646394E-05   5.3586237E-04   7.3493882E-06   6.1722471E-06 
8.859        1.0628879E-05   5.3473357E-04   7.3383278E-06   6.1629870E-06 
8.862        1.0611615E-05   5.3360908E-04   7.3273052E-06   6.1537586E-06 
8.864        1.0594571E-05   5.3248405E-04   7.3162748E-06   6.1445236E-06 
8.866        1.0577779E-05   5.3135901E-04   7.3052786E-06   6.1353173E-06 
8.868        1.0561142E-05   5.3024023E-04   7.2943372E-06   6.1261569E-06 
8.870        1.0544488E-05   5.2912821E-04   7.2834187E-06   6.1170157E-06 
8.872        1.0527879E-05   5.2801501E-04   7.2724956E-06   6.1078706E-06 
8.874        1.0511333E-05   5.2690065E-04   7.2615894E-06   6.0987396E-06 
8.875        1.0494902E-05   5.2578818E-04   7.2507047E-06   6.0896269E-06 
8.878        1.0478326E-05   5.2467810E-04   7.2398214E-06   6.0805152E-06 
8.880        1.0461781E-05   5.2357321E-04   7.2289866E-06   6.0714440E-06 
8.882        1.0445547E-05   5.2247197E-04   7.2181884E-06   6.0624035E-06 
8.884        1.0429721E-05   5.2136590E-04   7.2073708E-06   6.0533467E-06 
8.886        1.0413946E-05   5.2025883E-04   7.1965119E-06   6.0442552E-06 
8.888        1.0398354E-05   5.1914945E-04   7.1856156E-06   6.0351326E-06 
8.890        1.0382213E-05   5.1803468E-04   7.1746671E-06   6.0259663E-06 
8.891        1.0366074E-05   5.1692448E-04   7.1637384E-06   6.0168166E-06 
8.894        1.0350584E-05   5.1582076E-04   7.1528300E-06   6.0076838E-06 
8.896        1.0335085E-05   5.1472138E-04   7.1419343E-06   5.9985617E-06 
8.898        1.0319625E-05   5.1362719E-04   7.1310411E-06   5.9894416E-06 
8.900        1.0303582E-05   5.1253979E-04   7.1201643E-06   5.9803352E-06 
8.902        1.0287588E-05   5.1145546E-04   7.1092878E-06   5.9712292E-06 
8.904        1.0271570E-05   5.1037228E-04   7.0984165E-06   5.9621276E-06 
8.906        1.0255957E-05   5.0929423E-04   7.0875664E-06   5.9530437E-06 
8.907        1.0240060E-05   5.0821889E-04   7.0767368E-06   5.9439769E-06 
8.910        1.0224236E-05   5.0714860E-04   7.0659189E-06   5.9349199E-06 
8.912        1.0208193E-05   5.0607998E-04   7.0550856E-06   5.9258500E-06 
8.914        1.0192330E-05   5.0501101E-04   7.0442315E-06   5.9167626E-06 
8.916        1.0176466E-05   5.0394931E-04   7.0333980E-06   5.9076925E-06 
8.918        1.0160619E-05   5.0289095E-04   7.0225811E-06   5.8986362E-06 
8.920        1.0144658E-05   5.0183902E-04   7.0117734E-06   5.8895876E-06 
8.922        1.0128780E-05   5.0078945E-04   7.0009809E-06   5.8805518E-06 
8.923        1.0113239E-05   4.9974018E-04   6.9902044E-06   5.8715294E-06 
8.926        1.0098246E-05   4.9869830E-04   6.9794246E-06   5.8625042E-06 
8.928        1.0082852E-05   4.9766114E-04   6.9686672E-06   5.8534977E-06 
8.930        1.0067032E-05   4.9662877E-04   6.9579247E-06   5.8445037E-06 
8.932        1.0051168E-05   4.9560165E-04   6.9472155E-06   5.8355377E-06 
8.934        1.0035706E-05   4.9457607E-04   6.9365238E-06   5.8265863E-06 
8.936        1.0020049E-05   4.9354925E-04   6.9257848E-06   5.8175954E-06 
8.938        1.0004510E-05   4.9252537E-04   6.9150263E-06   5.8085886E-06 
8.939        9.9883501E-06   4.9150558E-04   6.9042649E-06   5.7995787E-06 
8.942        9.9722943E-06   4.9048543E-04   6.8934808E-06   5.7905498E-06 
8.944        9.9563341E-06   4.8946000E-04   6.8826276E-06   5.7814631E-06 
8.946        9.9404182E-06   4.8843994E-04   6.8718218E-06   5.7724162E-06 
8.948        9.9244398E-06   4.8742749E-04   6.8610554E-06   5.7634023E-06 
8.950        9.9085874E-06   4.8641097E-04   6.8502311E-06   5.7543399E-06 
8.952        9.8924880E-06   4.8539137E-04   6.8393811E-06   5.7452560E-06 
8.954        9.8765480E-06   4.8437826E-04   6.8285692E-06   5.7362040E-06 
8.955        9.8603380E-06   4.8337172E-04   6.8177958E-06   5.7271843E-06 
8.958        9.8441415E-06   4.8236471E-04   6.8070108E-06   5.7181547E-06 
8.960        9.8279865E-06   4.8135696E-04   6.7962336E-06   5.7091317E-06 
8.962        9.8117095E-06   4.8034419E-04   6.7854185E-06   5.7000771E-06 
8.964        9.7956231E-06   4.7933622E-04   6.7746315E-06   5.6910461E-06 
8.966        9.7803072E-06   4.7833420E-04   6.7638861E-06   5.6820497E-06 
8.968        9.7645263E-06   4.7733866E-04   6.7531963E-06   5.6730998E-06 
8.970        9.7482325E-06   4.7633677E-04   6.7424233E-06   5.6640804E-06 
8.971        9.7317711E-06   4.7533459E-04   6.7316191E-06   5.6550351E-06 
8.974        9.7151850E-06   4.7434036E-04   6.7209118E-06   5.6460707E-06 
8.976        9.6991340E-06   4.7335667E-04   6.7102864E-06   5.6371747E-06 
8.978        9.6832838E-06   4.7237452E-04   6.6996835E-06   5.6282977E-06 
8.980        9.6670146E-06   4.7136622E-04   6.6888683E-06   5.6192450E-06 
8.982        9.6507193E-06   4.7037700E-04   6.6781308E-06   5.6102546E-06 
8.984        9.6345651E-06   4.6940963E-04   6.6675933E-06   5.6014313E-06 
8.986        9.6186888E-06   4.6844361E-04   6.6570694E-06   5.5926200E-06 
8.987        9.6030398E-06   4.6746577E-04   6.6464528E-06   5.5837314E-06 
8.990        9.5872545E-06   4.6648159E-04   6.6357704E-06   5.5747880E-06 
8.992        9.5716591E-06   4.6550116E-04   6.6251187E-06   5.5658702E-06 
8.994        9.5557521E-06   4.6452918E-04   6.6145590E-06   5.5570291E-06 
8.996        9.5397649E-06   4.6354138E-04   6.6038857E-06   5.5480935E-06 
8.997        9.5236261E-06   4.6254478E-04   6.5931700E-06   5.5391226E-06 
9.000        9.5074867E-06   4.6154971E-04   6.5824869E-06   5.5301788E-06 
9.002        9.4912236E-06   4.6055020E-04   6.5717688E-06   5.5212060E-06 
9.003        9.4759473E-06   4.5957888E-04   6.5613614E-06   5.5124929E-06 
9.006        9.4602351E-06   4.5859613E-04   6.5508486E-06   5.5036917E-06 
9.008        9.4439576E-06   4.5757869E-04   6.5399967E-06   5.4946070E-06 
9.010        9.4280685E-06   4.5657706E-04   6.5292640E-06   5.4856217E-06 
9.012        9.4123504E-06   4.5559112E-04   6.5187178E-06   5.4767921E-06 
9.013        9.3966671E-06   4.5459566E-04   6.5081188E-06   5.4679185E-06 
9.016        9.3806375E-06   4.5360322E-04   6.4975276E-06   5.4590512E-06 
9.018        9.3651699E-06   4.5262557E-04   6.4870951E-06   5.4503165E-06 
9.019        9.3496296E-06   4.5164250E-04   6.4766258E-06   5.4415515E-06 
9.022        9.3343695E-06   4.5065550E-04   6.4661218E-06   5.4327575E-06 
9.024        9.3193296E-06   4.4966931E-04   6.4556516E-06   5.4239919E-06 
9.026        9.3037544E-06   4.4868502E-04   6.4451844E-06   5.4152286E-06 
9.028        9.2882899E-06   4.4770344E-04   6.4347386E-06   5.4064831E-06 
9.029        9.2729957E-06   4.4672293E-04   6.4243578E-06   5.3977919E-06 
9.032        9.2577944E-06   4.4573595E-04   6.4139520E-06   5.3890801E-06 
9.034        9.2425763E-06   4.4475195E-04   6.4035670E-06   5.3803857E-06 
9.035        9.2274072E-06   4.4376983E-04   6.3931934E-06   5.3717007E-06 
9.038        9.2124568E-06   4.4279120E-04   6.3828705E-06   5.3630583E-06 
9.040        9.1975986E-06   4.4181285E-04   6.3725901E-06   5.3544514E-06 
9.042        9.1826765E-06   4.4084082E-04   6.3623725E-06   5.3458970E-06 
9.044        9.1678441E-06   4.3986800E-04   6.3521437E-06   5.3373333E-06 
9.045        9.1529176E-06   4.3889443E-04   6.3419093E-06   5.3287650E-06 
9.048        9.1381520E-06   4.3791962E-04   6.3316821E-06   5.3202026E-06 
9.050        9.1236912E-06   4.3695014E-04   6.3215195E-06   5.3116942E-06 
9.051        9.1090050E-06   4.3596982E-04   6.3112767E-06   5.3031190E-06 
9.054        9.0942748E-06   4.3498986E-04   6.3010486E-06   5.2945561E-06 
9.056        9.0798241E-06   4.3401740E-04   6.2908955E-06   5.2860557E-06 
9.058        9.0654856E-06   4.3305025E-04   6.2808011E-06   5.2776044E-06 
9.060        9.0509684E-06   4.3208559E-04   6.2707378E-06   5.2691792E-06 
9.061        9.0363753E-06   4.3112190E-04   6.2606981E-06   5.2607738E-06 
9.064        9.0221184E-06   4.3016081E-04   6.2506881E-06   5.2523933E-06 
9.066        9.0083004E-06   4.2919857E-04   6.2406716E-06   5.2440077E-06 
9.067        8.9939237E-06   4.2824381E-04   6.2307104E-06   5.2356682E-06 
9.070        8.9792874E-06   4.2729170E-04   6.2207731E-06   5.2273484E-06 
9.072        8.9652682E-06   4.2633857E-04   6.2108167E-06   5.2190125E-06 
9.074        8.9511955E-06   4.2538831E-04   6.2008923E-06   5.2107033E-06 
9.076        8.9371183E-06   4.2444087E-04   6.1910038E-06   5.2024240E-06 
9.077        8.9232125E-06   4.2349290E-04   6.1811232E-06   5.1941516E-06 
9.080        8.9093937E-06   4.2254241E-04   6.1712407E-06   5.1858778E-06 
9.082        8.8955339E-06   4.2159133E-04   6.1613569E-06   5.1776029E-06 
9.083        8.8816563E-06   4.2064064E-04   6.1514827E-06   5.1693360E-06 
9.086        8.8678502E-06   4.1969126E-04   6.1416493E-06   5.1611033E-06 
9.088        8.8540368E-06   4.1874120E-04   6.1318158E-06   5.1528705E-06 
9.090        8.8401516E-06   4.1779224E-04   6.1219851E-06   5.1446401E-06 
9.092        8.8265547E-06   4.1684676E-04   6.1121871E-06   5.1364371E-06 
9.093        8.8130032E-06   4.1590334E-04   6.1024072E-06   5.1282492E-06 
9.096        8.7996223E-06   4.1496436E-04   6.0926787E-06   5.1201044E-06 
9.098        8.7863941E-06   4.1403065E-04   6.0830000E-06   5.1120011E-06 
9.100        8.7728955E-06   4.1310132E-04   6.0733496E-06   5.1039215E-06 
9.102        8.7594341E-06   4.1217432E-04   6.0637456E-06   5.0958809E-06 
9.104        8.7462041E-06   4.1124616E-04   6.0541383E-06   5.0878376E-06 
9.106        8.7329484E-06   4.1031959E-04   6.0445219E-06   5.0797864E-06 
9.108        8.7196860E-06   4.0939304E-04   6.0348924E-06   5.0717245E-06 
9.109        8.7065579E-06   4.0847058E-04   6.0252826E-06   5.0636789E-06 
9.112        8.6938379E-06   4.0754822E-04   6.0156572E-06   5.0556205E-06 
9.114        8.6809351E-06   4.0663312E-04   6.0060730E-06   5.0475963E-06 
9.116        8.6677533E-06   4.0572637E-04   5.9965579E-06   5.0396296E-06 
9.118        8.6546802E-06   4.0482180E-04   5.9870617E-06   5.0316790E-06 
9.120        8.6415163E-06   4.0392097E-04   5.9776008E-06   5.0237579E-06 
9.122        8.6282706E-06   4.0302261E-04   5.9681643E-06   5.0158573E-06 
9.124        8.6154086E-06   4.0212640E-04   5.9587280E-06   5.0079568E-06 
9.125        8.6028879E-06   4.0123408E-04   5.9493086E-06   5.0000705E-06 
9.128        8.5904922E-06   4.0034534E-04   5.9399155E-06   4.9922064E-06 
9.130        8.5780503E-06   3.9945631E-04   5.9305228E-06   4.9843426E-06 
9.132        8.5654561E-06   3.9857153E-04   5.9211638E-06   4.9765070E-06 
9.134        8.5527785E-06   3.9769511E-04   5.9118591E-06   4.9687166E-06 
9.136        8.5400653E-06   3.9682720E-04   5.9026066E-06   4.9609699E-06 
9.138        8.5273820E-06   3.9596058E-04   5.8933500E-06   4.9532197E-06 
9.140        8.5145342E-06   3.9508440E-04   5.8839932E-06   4.9453859E-06 
9.141        8.5015830E-06   3.9420794E-04   5.8746129E-06   4.9375323E-06 
9.144        8.4891771E-06   3.9333755E-04   5.8652888E-06   4.9297257E-06 
9.146        8.4770233E-06   3.9247203E-04   5.8559983E-06   4.9219472E-06 
9.148        8.4645246E-06   3.9161712E-04   5.8467721E-06   4.9142225E-06 
9.150        8.4519927E-06   3.9076399E-04   5.8375522E-06   4.9065032E-06 
9.152        8.4394219E-06   3.8991191E-04   5.8283357E-06   4.8987867E-06 
9.154        8.4267901E-06   3.8906290E-04   5.8191350E-06   4.8910836E-06 
9.156        8.4144119E-06   3.8821472E-04   5.8099318E-06   4.8833786E-06 
9.157        8.4021573E-06   3.8737512E-04   5.8007933E-06   4.8757276E-06 
9.160        8.3893159E-06   3.8654689E-04   5.7917297E-06   4.8681385E-06 
9.162        8.3763969E-06   3.8571917E-04   5.7826614E-06   4.8605458E-06 
9.164        8.3636279E-06   3.8488595E-04   5.7735429E-06   4.8529112E-06 
9.166        8.3510058E-06   3.8405056E-04   5.7644111E-06   4.8452656E-06 
9.168        8.3380665E-06   3.8321982E-04   5.7552913E-06   4.8376299E-06 
9.170        8.3255353E-06   3.8239451E-04   5.7462207E-06   4.8300354E-06 
9.172        8.3131331E-06   3.8157400E-04   5.7371875E-06   4.8224721E-06 
9.173        8.3006850E-06   3.8075445E-04   5.7281316E-06   4.8148897E-06 
9.176        8.2884427E-06   3.7993286E-04   5.7190474E-06   4.8072837E-06 
9.178        8.2762107E-06   3.7912200E-04   5.7100609E-06   4.7997593E-06 
9.180        8.2637478E-06   3.7831215E-04   5.7010656E-06   4.7922276E-06 
9.182        8.2511887E-06   3.7750963E-04   5.6921249E-06   4.7847414E-06 
9.184        8.2386903E-06   3.7670676E-04   5.6831805E-06   4.7772521E-06 
9.186        8.2260729E-06   3.7590639E-04   5.6742293E-06   4.7697573E-06 
9.188        8.2135087E-06   3.7511663E-04   5.6653780E-06   4.7623457E-06 
9.189        8.2009977E-06   3.7432967E-04   5.6565457E-06   4.7549498E-06 
9.192        8.1886335E-06   3.7353620E-04   5.6476376E-06   4.7474910E-06 
9.194        8.1765391E-06   3.7274362E-04   5.6387385E-06   4.7400397E-06 
9.196        8.1642142E-06   3.7195393E-04   5.6298433E-06   4.7325916E-06 
9.198        8.1521153E-06   3.7116495E-04   5.6209373E-06   4.7251347E-06 
9.200        8.1398539E-06   3.7038237E-04   5.6120762E-06   4.7177152E-06 
9.202        8.1279407E-06   3.6960241E-04   5.6032371E-06   4.7103143E-06 
9.204        8.1160876E-06   3.6882613E-04   5.5944208E-06   4.7029325E-06 
9.205        8.1035088E-06   3.6805254E-04   5.5855931E-06   4.6955408E-06 
9.208        8.0910299E-06   3.6728378E-04   5.5768093E-06   4.6881860E-06 
9.210        8.0786233E-06   3.6651838E-04   5.5680520E-06   4.6808530E-06 
9.212        8.0661730E-06   3.6574778E-04   5.5592379E-06   4.6734729E-06 
9.214        8.0537410E-06   3.6497768E-04   5.5504331E-06   4.6661005E-06 
9.216        8.0414097E-06   3.6421215E-04   5.5416477E-06   4.6587443E-06 
9.218        8.0290602E-06   3.6345056E-04   5.5328826E-06   4.6514050E-06 
9.220        8.0168650E-06   3.6269185E-04   5.5241420E-06   4.6440863E-06 
9.221        8.0045290E-06   3.6193644E-04   5.5154191E-06   4.6367824E-06 
9.224        7.9921403E-06   3.6117736E-04   5.5066526E-06   4.6294421E-06 
9.226        7.9799645E-06   3.6042956E-04   5.4979975E-06   4.6221948E-06 
9.228        7.9676816E-06   3.5967486E-04   5.4892501E-06   4.6148703E-06 
9.230        7.9554181E-06   3.5892493E-04   5.4805476E-06   4.6075833E-06 
9.232        7.9432751E-06   3.5817238E-04   5.4718127E-06   4.6002694E-06 
9.234        7.9311118E-06   3.5742709E-04   5.4631512E-06   4.5930168E-06 
9.236        7.9186418E-06   3.5668347E-04   5.4545150E-06   4.5857854E-06 
9.237        7.9060625E-06   3.5595300E-04   5.4459851E-06   4.5786428E-06 
9.240        7.8940648E-06   3.5521515E-04   5.4373721E-06   4.5714306E-06 
9.242        7.8815444E-06   3.5447112E-04   5.4286821E-06   4.5641541E-06 
9.244        7.8693389E-06   3.5373142E-04   5.4200139E-06   4.5568957E-06 
9.246        7.8574724E-06   3.5299162E-04   5.4113479E-06   4.5496392E-06 
9.247        7.8452481E-06   3.5225601E-04   5.4027088E-06   4.5424052E-06 
9.250        7.8330534E-06   3.5152190E-04   5.3940952E-06   4.5351924E-06 
9.252        7.8213580E-06   3.5078785E-04   5.3854780E-06   4.5279769E-06 
9.253        7.8099627E-06   3.5005395E-04   5.3768495E-06   4.5207520E-06 
9.256        7.7977664E-06   3.4932803E-04   5.3682719E-06   4.5135693E-06 
9.258        7.7855728E-06   3.4860502E-04   5.3597215E-06   4.5064093E-06 
9.260        7.7735137E-06   3.4788451E-04   5.3512007E-06   4.4992741E-06 
9.262        7.7615764E-06   3.4716822E-04   5.3427109E-06   4.4921647E-06 
9.263        7.7496558E-06   3.4645258E-04   5.3342102E-06   4.4850464E-06 
9.266        7.7375208E-06   3.4573246E-04   5.3256757E-06   4.4778999E-06 
9.268        7.7255607E-06   3.4501759E-04   5.3171938E-06   4.4707973E-06 
9.269        7.7138099E-06   3.4430601E-04   5.3087404E-06   4.4637185E-06 
9.272        7.7017075E-06   3.4359512E-04   5.3002922E-06   4.4566441E-06 
9.274        7.6895827E-06   3.4288113E-04   5.2918146E-06   4.4495453E-06 
9.276        7.6778989E-06   3.4216977E-04   5.2833487E-06   4.4424561E-06 
9.278        7.6661297E-06   3.4146609E-04   5.2749430E-06   4.4354172E-06 
9.279        7.6541853E-06   3.4076339E-04   5.2665523E-06   4.4283908E-06 
9.282        7.6423706E-06   3.4005703E-04   5.2581322E-06   4.4213399E-06 
9.284        7.6304986E-06   3.3935460E-04   5.2497178E-06   4.4142938E-06 
9.285        7.6185939E-06   3.3866803E-04   5.2413589E-06   4.4072941E-06 
9.288        7.6067236E-06   3.3798477E-04   5.2329763E-06   4.4002746E-06 
9.290        7.5947659E-06   3.3730491E-04   5.2245880E-06   4.3932503E-06 
9.292        7.5827493E-06   3.3662914E-04   5.2162027E-06   4.3862284E-06 
9.294        7.5708046E-06   3.3595569E-04   5.2078201E-06   4.3792087E-06 
9.295        7.5590394E-06   3.3528280E-04   5.1994211E-06   4.3721751E-06 
9.298        7.5472456E-06   3.3461231E-04   5.1910323E-06   4.3651503E-06 
9.300        7.5353478E-06   3.3394203E-04   5.1826370E-06   4.3581201E-06 
9.301        7.5236368E-06   3.3327390E-04   5.1742566E-06   4.3511024E-06 
9.304        7.5123368E-06   3.3261061E-04   5.1659164E-06   4.3441184E-06 
9.306        7.5002950E-06   3.3195505E-04   5.1576299E-06   4.3371790E-06 
9.308        7.4881005E-06   3.3129747E-04   5.1493253E-06   4.3302245E-06 
9.310        7.4760346E-06   3.3065009E-04   5.1411088E-06   4.3233438E-06 
9.311        7.4639690E-06   3.3000053E-04   5.1328796E-06   4.3164524E-06 
9.314        7.4520761E-06   3.2935094E-04   5.1246680E-06   4.3095757E-06 
9.316        7.4402898E-06   3.2870630E-04   5.1164910E-06   4.3027279E-06 
9.317        7.4282782E-06   3.2806179E-04   5.1083157E-06   4.2958815E-06 
9.320        7.4163272E-06   3.2741731E-04   5.1001516E-06   4.2890445E-06 
9.322        7.4041551E-06   3.2677441E-04   5.0920161E-06   4.2822315E-06 
9.324        7.3921028E-06   3.2613121E-04   5.0838892E-06   4.2754258E-06 
9.326        7.3802161E-06   3.2548913E-04   5.0757862E-06   4.2686401E-06 
9.327        7.3681146E-06   3.2484682E-04   5.0676903E-06   4.2618602E-06 
9.330        7.3562846E-06   3.2420148E-04   5.0595807E-06   4.2550690E-06 
9.332        7.3443838E-06   3.2355654E-04   5.0514850E-06   4.2482893E-06 
9.333        7.3324511E-06   3.2291553E-04   5.0434366E-06   4.2415492E-06 
9.336        7.3204184E-06   3.2227272E-04   5.0353791E-06   4.2348015E-06 
9.338        7.3084024E-06   3.2163015E-04   5.0273302E-06   4.2280609E-06 
9.340        7.2964649E-06   3.2098860E-04   5.0192996E-06   4.2213357E-06 
9.342        7.2846310E-06   3.2034788E-04   5.0112902E-06   4.2146282E-06 
9.343        7.2727730E-06   3.1970805E-04   5.0033112E-06   4.2079462E-06 
9.346        7.2607628E-06   3.1906974E-04   4.9953571E-06   4.2012849E-06 
9.348        7.2490419E-06   3.1842725E-04   4.9873718E-06   4.1945976E-06 
9.350        7.2375052E-06   3.1778394E-04   4.9793868E-06   4.1879104E-06 
9.352        7.2258774E-06   3.1714058E-04   4.9713886E-06   4.1812121E-06 
9.354        7.2143680E-06   3.1649302E-04   4.9633525E-06   4.1744823E-06 
9.356        7.2028739E-06   3.1584997E-04   4.9553665E-06   4.1677944E-06 
9.358        7.1910296E-06   3.1520806E-04   4.9473839E-06   4.1611088E-06 
9.359        7.1792424E-06   3.1456828E-04   4.9394337E-06   4.1544503E-06 
9.362        7.1676786E-06   3.1392807E-04   4.9314977E-06   4.1478038E-06 
9.364        7.1561305E-06   3.1328755E-04   4.9235734E-06   4.1411672E-06 
