# 8, 1000
# Nu energy [MeV]X-Sec. [m^2]     Lep. <E> [MeV]   
# Enu            nu_e             nu_e_bar         nu_x             nu_x_bar         nu_e             nu_e_bar         nu_x             nu_x_bar         
35.25            3.4754142E-46    3.4754142E-46    3.4754142E-46    3.4754142E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
35.35            3.5378283E-46    3.5378283E-46    3.5378283E-46    3.5378283E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
35.44            3.6010308E-46    3.6010308E-46    3.6010308E-46    3.6010308E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
35.54            3.6650273E-46    3.6650273E-46    3.6650273E-46    3.6650273E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
35.65            3.7298232E-46    3.7298232E-46    3.7298232E-46    3.7298232E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
35.75            3.7954239E-46    3.7954239E-46    3.7954239E-46    3.7954239E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
35.85            3.8618350E-46    3.8618350E-46    3.8618350E-46    3.8618350E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
35.94            3.9290619E-46    3.9290619E-46    3.9290619E-46    3.9290619E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
36.04            3.9971101E-46    3.9971101E-46    3.9971101E-46    3.9971101E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
36.15            4.0659849E-46    4.0659849E-46    4.0659849E-46    4.0659849E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
36.25            4.1356920E-46    4.1356920E-46    4.1356920E-46    4.1356920E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
36.35            4.2062367E-46    4.2062367E-46    4.2062367E-46    4.2062367E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
36.44            4.2776246E-46    4.2776246E-46    4.2776246E-46    4.2776246E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
36.54            4.3498610E-46    4.3498610E-46    4.3498610E-46    4.3498610E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
36.65            4.4229515E-46    4.4229515E-46    4.4229515E-46    4.4229515E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
36.75            4.4969015E-46    4.4969015E-46    4.4969015E-46    4.4969015E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
36.85            4.5717164E-46    4.5717164E-46    4.5717164E-46    4.5717164E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
36.94            4.6474018E-46    4.6474018E-46    4.6474018E-46    4.6474018E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
37.04            4.7239630E-46    4.7239630E-46    4.7239630E-46    4.7239630E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
37.15            4.8014056E-46    4.8014056E-46    4.8014056E-46    4.8014056E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
37.25            4.8797350E-46    4.8797350E-46    4.8797350E-46    4.8797350E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
37.35            4.9589566E-46    4.9589566E-46    4.9589566E-46    4.9589566E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
37.44            5.0390759E-46    5.0390759E-46    5.0390759E-46    5.0390759E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
37.54            5.1200983E-46    5.1200983E-46    5.1200983E-46    5.1200983E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
37.65            5.2020293E-46    5.2020293E-46    5.2020293E-46    5.2020293E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
37.75            5.2848744E-46    5.2848744E-46    5.2848744E-46    5.2848744E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
37.85            5.3686389E-46    5.3686389E-46    5.3686389E-46    5.3686389E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
37.94            5.4533283E-46    5.4533283E-46    5.4533283E-46    5.4533283E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
38.04            5.5389481E-46    5.5389481E-46    5.5389481E-46    5.5389481E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
38.15            5.6255037E-46    5.6255037E-46    5.6255037E-46    5.6255037E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
38.25            5.7130005E-46    5.7130005E-46    5.7130005E-46    5.7130005E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
38.35            5.8014439E-46    5.8014439E-46    5.8014439E-46    5.8014439E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
38.45            5.8908394E-46    5.8908394E-46    5.8908394E-46    5.8908394E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
38.54            5.9811925E-46    5.9811925E-46    5.9811925E-46    5.9811925E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
38.65            6.0725084E-46    6.0725084E-46    6.0725084E-46    6.0725084E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
38.75            6.1647927E-46    6.1647927E-46    6.1647927E-46    6.1647927E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
38.85            6.2580507E-46    6.2580507E-46    6.2580507E-46    6.2580507E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
38.95            6.3522880E-46    6.3522880E-46    6.3522880E-46    6.3522880E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
39.04            6.4475097E-46    6.4475097E-46    6.4475097E-46    6.4475097E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
39.15            6.5437215E-46    6.5437215E-46    6.5437215E-46    6.5437215E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
39.25            6.6409287E-46    6.6409287E-46    6.6409287E-46    6.6409287E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
39.35            6.7391367E-46    6.7391367E-46    6.7391367E-46    6.7391367E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
39.45            6.8383509E-46    6.8383509E-46    6.8383509E-46    6.8383509E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
39.54            6.9385766E-46    6.9385766E-46    6.9385766E-46    6.9385766E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
39.65            7.0398193E-46    7.0398193E-46    7.0398193E-46    7.0398193E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
39.75            7.1420844E-46    7.1420844E-46    7.1420844E-46    7.1420844E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
39.85            7.2453772E-46    7.2453772E-46    7.2453772E-46    7.2453772E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
39.95            7.3497032E-46    7.3497032E-46    7.3497032E-46    7.3497032E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
40.04            7.4550676E-46    7.4550676E-46    7.4550676E-46    7.4550676E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
40.15            7.5614759E-46    7.5614759E-46    7.5614759E-46    7.5614759E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
40.25            7.6689334E-46    7.6689334E-46    7.6689334E-46    7.6689334E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
40.35            7.7774455E-46    7.7774455E-46    7.7774455E-46    7.7774455E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
40.45            7.8870176E-46    7.8870176E-46    7.8870176E-46    7.8870176E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
40.54            7.9976550E-46    7.9976550E-46    7.9976550E-46    7.9976550E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
40.65            8.1093630E-46    8.1093630E-46    8.1093630E-46    8.1093630E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
40.75            8.2221471E-46    8.2221471E-46    8.2221471E-46    8.2221471E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
40.85            8.3360125E-46    8.3360125E-46    8.3360125E-46    8.3360125E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
40.95            8.4509645E-46    8.4509645E-46    8.4509645E-46    8.4509645E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
41.05            8.5670086E-46    8.5670086E-46    8.5670086E-46    8.5670086E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
41.15            8.6841500E-46    8.6841500E-46    8.6841500E-46    8.6841500E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
41.25            8.8023941E-46    8.8023941E-46    8.8023941E-46    8.8023941E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
41.35            8.9217461E-46    8.9217461E-46    8.9217461E-46    8.9217461E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
41.45            9.0422115E-46    9.0422115E-46    9.0422115E-46    9.0422115E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
41.55            9.1637955E-46    9.1637955E-46    9.1637955E-46    9.1637955E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
41.65            9.2865033E-46    9.2865033E-46    9.2865033E-46    9.2865033E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
41.75            9.4103404E-46    9.4103404E-46    9.4103404E-46    9.4103404E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
41.85            9.5353120E-46    9.5353120E-46    9.5353120E-46    9.5353120E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
41.95            9.6614234E-46    9.6614234E-46    9.6614234E-46    9.6614234E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
42.05            9.7886798E-46    9.7886798E-46    9.7886798E-46    9.7886798E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
42.15            9.9170866E-46    9.9170866E-46    9.9170866E-46    9.9170866E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
42.25            1.0046649E-45    1.0046649E-45    1.0046649E-45    1.0046649E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
42.35            1.0177372E-45    1.0177372E-45    1.0177372E-45    1.0177372E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
42.45            1.0309262E-45    1.0309262E-45    1.0309262E-45    1.0309262E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
42.55            1.0442323E-45    1.0442323E-45    1.0442323E-45    1.0442323E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
42.65            1.0576560E-45    1.0576560E-45    1.0576560E-45    1.0576560E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
42.75            1.0711980E-45    1.0711980E-45    1.0711980E-45    1.0711980E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
42.85            1.0848587E-45    1.0848587E-45    1.0848587E-45    1.0848587E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
42.95            1.0986386E-45    1.0986386E-45    1.0986386E-45    1.0986386E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
43.05            1.1125382E-45    1.1125382E-45    1.1125382E-45    1.1125382E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
43.15            1.1265582E-45    1.1265582E-45    1.1265582E-45    1.1265582E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
43.25            1.1406990E-45    1.1406990E-45    1.1406990E-45    1.1406990E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
43.35            1.1549611E-45    1.1549611E-45    1.1549611E-45    1.1549611E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
43.45            1.1693450E-45    1.1693450E-45    1.1693450E-45    1.1693450E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
43.55            1.1838513E-45    1.1838513E-45    1.1838513E-45    1.1838513E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
43.65            1.1984805E-45    1.1984805E-45    1.1984805E-45    1.1984805E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
43.75            1.2132332E-45    1.2132332E-45    1.2132332E-45    1.2132332E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
43.85            1.2281097E-45    1.2281097E-45    1.2281097E-45    1.2281097E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
43.95            1.2431107E-45    1.2431107E-45    1.2431107E-45    1.2431107E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
44.05            1.2582366E-45    1.2582366E-45    1.2582366E-45    1.2582366E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
44.15            1.2734881E-45    1.2734881E-45    1.2734881E-45    1.2734881E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
44.25            1.2888655E-45    1.2888655E-45    1.2888655E-45    1.2888655E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
44.35            1.3043695E-45    1.3043695E-45    1.3043695E-45    1.3043695E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
44.45            1.3200004E-45    1.3200004E-45    1.3200004E-45    1.3200004E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
44.55            1.3357589E-45    1.3357589E-45    1.3357589E-45    1.3357589E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
44.65            1.3516455E-45    1.3516455E-45    1.3516455E-45    1.3516455E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
44.75            1.3676607E-45    1.3676607E-45    1.3676607E-45    1.3676607E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
44.85            1.3838049E-45    1.3838049E-45    1.3838049E-45    1.3838049E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
44.95            1.4000787E-45    1.4000787E-45    1.4000787E-45    1.4000787E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
45.05            1.4164826E-45    1.4164826E-45    1.4164826E-45    1.4164826E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
45.15            1.4330172E-45    1.4330172E-45    1.4330172E-45    1.4330172E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
45.25            1.4496828E-45    1.4496828E-45    1.4496828E-45    1.4496828E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
45.35            1.4664801E-45    1.4664801E-45    1.4664801E-45    1.4664801E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
45.45            1.4834096E-45    1.4834096E-45    1.4834096E-45    1.4834096E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
45.55            1.5004716E-45    1.5004716E-45    1.5004716E-45    1.5004716E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
45.65            1.5176669E-45    1.5176669E-45    1.5176669E-45    1.5176669E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
45.75            1.5349958E-45    1.5349958E-45    1.5349958E-45    1.5349958E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
45.85            1.5524589E-45    1.5524589E-45    1.5524589E-45    1.5524589E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
45.95            1.5700567E-45    1.5700567E-45    1.5700567E-45    1.5700567E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
46.05            1.5877897E-45    1.5877897E-45    1.5877897E-45    1.5877897E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
46.15            1.6056583E-45    1.6056583E-45    1.6056583E-45    1.6056583E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
46.25            1.6236631E-45    1.6236631E-45    1.6236631E-45    1.6236631E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
46.35            1.6418047E-45    1.6418047E-45    1.6418047E-45    1.6418047E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
46.45            1.6600834E-45    1.6600834E-45    1.6600834E-45    1.6600834E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
46.55            1.6784998E-45    1.6784998E-45    1.6784998E-45    1.6784998E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
46.65            1.6970545E-45    1.6970545E-45    1.6970545E-45    1.6970545E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
46.75            1.7157478E-45    1.7157478E-45    1.7157478E-45    1.7157478E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
46.85            1.7345803E-45    1.7345803E-45    1.7345803E-45    1.7345803E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
46.95            1.7535525E-45    1.7535525E-45    1.7535525E-45    1.7535525E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
47.05            1.7726650E-45    1.7726650E-45    1.7726650E-45    1.7726650E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
47.15            1.7919181E-45    1.7919181E-45    1.7919181E-45    1.7919181E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
47.25            1.8113124E-45    1.8113124E-45    1.8113124E-45    1.8113124E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
47.35            1.8308484E-45    1.8308484E-45    1.8308484E-45    1.8308484E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
47.45            1.8505266E-45    1.8505266E-45    1.8505266E-45    1.8505266E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
47.55            1.8703475E-45    1.8703475E-45    1.8703475E-45    1.8703475E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
47.65            1.8903115E-45    1.8903115E-45    1.8903115E-45    1.8903115E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
47.75            1.9104192E-45    1.9104192E-45    1.9104192E-45    1.9104192E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
47.85            1.9306711E-45    1.9306711E-45    1.9306711E-45    1.9306711E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
47.95            1.9510676E-45    1.9510676E-45    1.9510676E-45    1.9510676E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
48.05            1.9716093E-45    1.9716093E-45    1.9716093E-45    1.9716093E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
48.15            1.9922966E-45    1.9922966E-45    1.9922966E-45    1.9922966E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
48.25            2.0131300E-45    2.0131300E-45    2.0131300E-45    2.0131300E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
48.35            2.0341101E-45    2.0341101E-45    2.0341101E-45    2.0341101E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
48.45            2.0552372E-45    2.0552372E-45    2.0552372E-45    2.0552372E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
48.55            2.0765120E-45    2.0765120E-45    2.0765120E-45    2.0765120E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
48.65            2.0979348E-45    2.0979348E-45    2.0979348E-45    2.0979348E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
48.75            2.1195062E-45    2.1195062E-45    2.1195062E-45    2.1195062E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
48.85            2.1412266E-45    2.1412266E-45    2.1412266E-45    2.1412266E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
48.95            2.1630966E-45    2.1630966E-45    2.1630966E-45    2.1630966E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
49.05            2.1851166E-45    2.1851166E-45    2.1851166E-45    2.1851166E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
49.15            2.2072871E-45    2.2072871E-45    2.2072871E-45    2.2072871E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
49.25            2.2296086E-45    2.2296086E-45    2.2296086E-45    2.2296086E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
49.35            2.2520815E-45    2.2520815E-45    2.2520815E-45    2.2520815E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
49.45            2.2747064E-45    2.2747064E-45    2.2747064E-45    2.2747064E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
49.55            2.2974838E-45    2.2974838E-45    2.2974838E-45    2.2974838E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
49.65            2.3204141E-45    2.3204141E-45    2.3204141E-45    2.3204141E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
49.75            2.3434977E-45    2.3434977E-45    2.3434977E-45    2.3434977E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
49.85            2.3667353E-45    2.3667353E-45    2.3667353E-45    2.3667353E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
49.95            2.3901271E-45    2.3901271E-45    2.3901271E-45    2.3901271E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
50.05            2.4136739E-45    2.4136739E-45    2.4136739E-45    2.4136739E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
50.15            2.4373759E-45    2.4373759E-45    2.4373759E-45    2.4373759E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
50.25            2.4612337E-45    2.4612337E-45    2.4612337E-45    2.4612337E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
50.35            2.4852477E-45    2.4852477E-45    2.4852477E-45    2.4852477E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
50.45            2.5094185E-45    2.5094185E-45    2.5094185E-45    2.5094185E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
50.55            2.5337465E-45    2.5337465E-45    2.5337465E-45    2.5337465E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
50.65            2.5582322E-45    2.5582322E-45    2.5582322E-45    2.5582322E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
50.75            2.5828760E-45    2.5828760E-45    2.5828760E-45    2.5828760E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
50.85            2.6076785E-45    2.6076785E-45    2.6076785E-45    2.6076785E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
50.95            2.6326400E-45    2.6326400E-45    2.6326400E-45    2.6326400E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
51.05            2.6577611E-45    2.6577611E-45    2.6577611E-45    2.6577611E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
51.15            2.6830423E-45    2.6830423E-45    2.6830423E-45    2.6830423E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
51.25            2.7084839E-45    2.7084839E-45    2.7084839E-45    2.7084839E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
51.35            2.7340865E-45    2.7340865E-45    2.7340865E-45    2.7340865E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
51.45            2.7598506E-45    2.7598506E-45    2.7598506E-45    2.7598506E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
51.55            2.7857765E-45    2.7857765E-45    2.7857765E-45    2.7857765E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
51.65            2.8118649E-45    2.8118649E-45    2.8118649E-45    2.8118649E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
51.75            2.8381160E-45    2.8381160E-45    2.8381160E-45    2.8381160E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
51.85            2.8645305E-45    2.8645305E-45    2.8645305E-45    2.8645305E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
51.95            2.8911087E-45    2.8911087E-45    2.8911087E-45    2.8911087E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
52.05            2.9178512E-45    2.9178512E-45    2.9178512E-45    2.9178512E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
52.15            2.9447583E-45    2.9447583E-45    2.9447583E-45    2.9447583E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
52.25            2.9718306E-45    2.9718306E-45    2.9718306E-45    2.9718306E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
52.35            2.9990685E-45    2.9990685E-45    2.9990685E-45    2.9990685E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
52.45            3.0264725E-45    3.0264725E-45    3.0264725E-45    3.0264725E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
52.55            3.0540430E-45    3.0540430E-45    3.0540430E-45    3.0540430E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
52.65            3.0817805E-45    3.0817805E-45    3.0817805E-45    3.0817805E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
52.75            3.1096855E-45    3.1096855E-45    3.1096855E-45    3.1096855E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
52.85            3.1377584E-45    3.1377584E-45    3.1377584E-45    3.1377584E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
52.95            3.1659996E-45    3.1659996E-45    3.1659996E-45    3.1659996E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
53.05            3.1944096E-45    3.1944096E-45    3.1944096E-45    3.1944096E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
53.15            3.2229889E-45    3.2229889E-45    3.2229889E-45    3.2229889E-45    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
