# 4, 1000
# Nu Energy [MeV] Probability [ ]  
# t               nu_e            nu_e_bar        nu_x            nu_x_bar         
63.6500           3.6056828E-02   1.9043175E-01   8.3733478E-01   1.1970149E+00 
63.7500           3.1236230E-02   1.8376377E-01   8.3132108E-01   1.1914706E+00 
63.8500           2.6667491E-02   1.7700367E-01   8.2565219E-01   1.1859161E+00 
63.9500           2.2357857E-02   1.7016601E-01   8.2033583E-01   1.1803645E+00 
64.0500           1.8313706E-02   1.6326522E-01   8.1537878E-01   1.1748286E+00 
64.1500           1.4540556E-02   1.5631560E-01   8.1078687E-01   1.1693212E+00 
64.2500           1.1043065E-02   1.4933127E-01   8.0656498E-01   1.1638546E+00 
64.3400           7.8250413E-03   1.4232613E-01   8.0271705E-01   1.1584413E+00 
64.4500           4.8894488E-03   1.3531385E-01   7.9924608E-01   1.1530931E+00 
64.5500           2.2384217E-03   1.2830786E-01   7.9615416E-01   1.1478218E+00 
64.6500           -1.2672353E-04   1.2132126E-01   7.9344248E-01   1.1426388E+00 
64.7500           -2.2054728E-03   1.1436685E-01   7.9111134E-01   1.1375550E+00 
64.8400           -3.9980970E-03   1.0745708E-01   7.8916017E-01   1.1325813E+00 
64.9500           -5.5056336E-03   1.0060405E-01   7.8758757E-01   1.1277280E+00 
65.0500           -6.7298657E-03   9.3819458E-02   7.8639128E-01   1.1230048E+00 
65.1500           -7.6733004E-03   8.7114617E-02   7.8556827E-01   1.1184215E+00 
65.2500           -8.3391453E-03   8.0500405E-02   7.8511473E-01   1.1139869E+00 
65.3400           -8.7312840E-03   7.3987268E-02   7.8502606E-01   1.1097097E+00 
65.4500           -8.8542503E-03   6.7585197E-02   7.8529700E-01   1.1055982E+00 
65.5500           -8.7132012E-03   6.1303722E-02   7.8592153E-01   1.1016599E+00 
65.6500           -8.3138895E-03   5.5151895E-02   7.8689302E-01   1.0979021E+00 
65.7500           -7.6626346E-03   4.9138283E-02   7.8820416E-01   1.0943315E+00 
65.8400           -6.7662939E-03   4.3270958E-02   7.8984707E-01   1.0909543E+00 
65.9500           -5.6322320E-03   3.7557491E-02   7.9181328E-01   1.0877763E+00 
66.0500           -4.2682909E-03   3.2004948E-02   7.9409378E-01   1.0848026E+00 
66.1500           -2.6827586E-03   2.6619882E-02   7.9667905E-01   1.0820379E+00 
66.2500           -8.8433801E-04   2.1408336E-02   7.9955911E-01   1.0794865E+00 
66.3400           1.1178845E-03   1.6375834E-02   8.0272353E-01   1.0771520E+00 
66.4500           3.3144710E-03   1.1527390E-02   8.0616147E-01   1.0750376E+00 
66.5500           5.6956634E-03   6.8675010E-03   8.0986172E-01   1.0731460E+00 
66.6500           8.2514153E-03   2.4001550E-03   8.1381273E-01   1.0714792E+00 
66.7500           1.0971423E-02   -1.8711683E-03   8.1800265E-01   1.0700390E+00 
66.8400           1.3845160E-02   -5.9434918E-03   8.2241933E-01   1.0688266E+00 
66.9500           1.6861901E-02   -9.8143355E-03   8.2705042E-01   1.0678425E+00 
67.0500           2.0010761E-02   -1.3481710E-02   8.3188333E-01   1.0670871E+00 
67.1500           2.3280720E-02   -1.6944107E-02   8.3690531E-01   1.0665600E+00 
67.2500           2.6660657E-02   -2.0200494E-02   8.4210347E-01   1.0662605E+00 
67.3400           3.0139375E-02   -2.3250301E-02   8.4746479E-01   1.0661874E+00 
67.4500           3.3705633E-02   -2.6093415E-02   8.5297618E-01   1.0663392E+00 
67.5500           3.7348173E-02   -2.8730161E-02   8.5862451E-01   1.0667136E+00 
67.6500           4.1055747E-02   -3.1161300E-02   8.6439660E-01   1.0673084E+00 
67.7500           4.4817147E-02   -3.3388008E-02   8.7027931E-01   1.0681206E+00 
67.8400           4.8621226E-02   -3.5411868E-02   8.7625952E-01   1.0691469E+00 
67.9500           5.2456926E-02   -3.7234854E-02   8.8232415E-01   1.0703838E+00 
68.0500           5.6313302E-02   -3.8859319E-02   8.8846024E-01   1.0718272E+00 
68.1500           6.0179545E-02   -4.0287977E-02   8.9465493E-01   1.0734728E+00 
68.2500           6.4045007E-02   -4.1523891E-02   9.0089550E-01   1.0753160E+00 
68.3400           6.7899217E-02   -4.2570457E-02   9.0716939E-01   1.0773518E+00 
68.4500           7.1731906E-02   -4.3431385E-02   9.1346422E-01   1.0795749E+00 
68.5500           7.5533026E-02   -4.4110690E-02   9.1976781E-01   1.0819797E+00 
68.6500           7.9292769E-02   -4.4612668E-02   9.2606822E-01   1.0845606E+00 
68.7500           8.3001582E-02   -4.4941884E-02   9.3235374E-01   1.0873114E+00 
68.8400           8.6650187E-02   -4.5103155E-02   9.3861293E-01   1.0902258E+00 
68.9500           9.0229592E-02   -4.5101534E-02   9.4483463E-01   1.0932974E+00 
69.0500           9.3731110E-02   -4.4942289E-02   9.5100796E-01   1.0965194E+00 
69.1500           9.7146373E-02   -4.4630892E-02   9.5712238E-01   1.0998850E+00 
69.2500           1.0046734E-01   -4.4173000E-02   9.6316766E-01   1.1033872E+00 
69.3400           1.0368631E-01   -4.3574437E-02   9.6913389E-01   1.1070188E+00 
69.4500           1.0679593E-01   -4.2841180E-02   9.7501153E-01   1.1107725E+00 
69.5500           1.0978922E-01   -4.1979341E-02   9.8079141E-01   1.1146410E+00 
69.6500           1.1265956E-01   -4.0995150E-02   9.8646471E-01   1.1186166E+00 
69.7500           1.1540069E-01   -3.9894942E-02   9.9202300E-01   1.1226919E+00 
69.8400           1.1800677E-01   -3.8685138E-02   9.9745822E-01   1.1268591E+00 
69.9500           1.2047231E-01   -3.7372231E-02   1.0027627E+00   1.1311107E+00 
70.0500           1.2279225E-01   -3.5962770E-02   1.0079293E+00   1.1354389E+00 
70.1500           1.2496188E-01   -3.4463348E-02   1.0129510E+00   1.1398360E+00 
70.2500           1.2697693E-01   -3.2880581E-02   1.0178215E+00   1.1442942E+00 
70.3400           1.2883351E-01   -3.1221100E-02   1.0225347E+00   1.1488058E+00 
70.4500           1.3052813E-01   -2.9491534E-02   1.0270850E+00   1.1533632E+00 
70.5500           1.3205771E-01   -2.7698499E-02   1.0314672E+00   1.1579587E+00 
70.6500           1.3341956E-01   -2.5848578E-02   1.0356766E+00   1.1625847E+00 
70.7500           1.3461141E-01   -2.3948318E-02   1.0397087E+00   1.1672337E+00 
70.8400           1.3563136E-01   -2.2004210E-02   1.0435595E+00   1.1718982E+00 
70.9500           1.3647791E-01   -2.0022682E-02   1.0472257E+00   1.1765709E+00 
71.0500           1.3714997E-01   -1.8010082E-02   1.0507039E+00   1.1812446E+00 
71.1500           1.3764680E-01   -1.5972674E-02   1.0539915E+00   1.1859121E+00 
71.2500           1.3796806E-01   -1.3916623E-02   1.0570862E+00   1.1905664E+00 
71.3400           1.3811379E-01   -1.1847984E-02   1.0599859E+00   1.1952007E+00 
71.4500           1.3808439E-01   -9.7726967E-03   1.0626892E+00   1.1998081E+00 
71.5500           1.3788061E-01   -7.6965737E-03   1.0651950E+00   1.2043822E+00 
71.6500           1.3750356E-01   -5.6252918E-03   1.0675023E+00   1.2089165E+00 
71.7500           1.3695471E-01   -3.5643846E-03   1.0696109E+00   1.2134047E+00 
71.8400           1.3623585E-01   -1.5192349E-03   1.0715206E+00   1.2178409E+00 
71.9500           1.3534910E-01   5.0493241E-04   1.0732317E+00   1.2222191E+00 
72.0500           1.3429689E-01   2.5030571E-03   1.0747450E+00   1.2265335E+00 
72.1500           1.3308198E-01   4.4702495E-03   1.0760614E+00   1.2307788E+00 
72.2500           1.3170741E-01   6.4017966E-03   1.0771821E+00   1.2349497E+00 
72.3400           1.3017652E-01   8.2931664E-03   1.0781089E+00   1.2390409E+00 
72.4500           1.2849291E-01   1.0140013E-02   1.0788437E+00   1.2430477E+00 
72.5500           1.2666047E-01   1.1938182E-02   1.0793887E+00   1.2469654E+00 
72.6500           1.2468332E-01   1.3683711E-02   1.0797465E+00   1.2507895E+00 
72.7500           1.2256585E-01   1.5372836E-02   1.0799197E+00   1.2545159E+00 
72.8400           1.2031265E-01   1.7001993E-02   1.0799116E+00   1.2581404E+00 
72.9500           1.1792857E-01   1.8567820E-02   1.0797254E+00   1.2616594E+00 
73.0500           1.1541863E-01   2.0067161E-02   1.0793646E+00   1.2650693E+00 
73.1500           1.1278807E-01   2.1497063E-02   1.0788331E+00   1.2683667E+00 
73.2500           1.1004231E-01   2.2854783E-02   1.0781349E+00   1.2715486E+00 
73.3400           1.0718693E-01   2.4137783E-02   1.0772741E+00   1.2746122E+00 
73.4500           1.0422769E-01   2.5343734E-02   1.0762552E+00   1.2775547E+00 
73.5500           1.0117049E-01   2.6470516E-02   1.0750828E+00   1.2803738E+00 
73.6500           9.8021345E-02   2.7516213E-02   1.0737616E+00   1.2830674E+00 
73.7500           9.4786424E-02   2.8479120E-02   1.0722966E+00   1.2856334E+00 
73.8400           9.1471991E-02   2.9357732E-02   1.0706928E+00   1.2880702E+00 
73.9500           8.8084415E-02   3.0150753E-02   1.0689553E+00   1.2903763E+00 
74.0500           8.4630147E-02   3.0857086E-02   1.0670896E+00   1.2925504E+00 
74.1500           8.1115719E-02   3.1475833E-02   1.0651011E+00   1.2945915E+00 
74.2500           7.7547724E-02   3.2006296E-02   1.0629953E+00   1.2964987E+00 
74.3400           7.3932807E-02   3.2447970E-02   1.0607778E+00   1.2982714E+00 
74.4500           7.0277654E-02   3.2800541E-02   1.0584543E+00   1.2999092E+00 
74.5500           6.6588984E-02   3.3063885E-02   1.0560306E+00   1.3014120E+00 
74.6500           6.2873529E-02   3.3238061E-02   1.0535126E+00   1.3027797E+00 
74.7500           5.9138034E-02   3.3323311E-02   1.0509060E+00   1.3040125E+00 
74.8400           5.5389239E-02   3.3320052E-02   1.0482168E+00   1.3051108E+00 
74.9500           5.1633870E-02   3.3228876E-02   1.0454509E+00   1.3060753E+00 
75.0500           4.7878631E-02   3.3050542E-02   1.0426142E+00   1.3069066E+00 
75.1500           4.4130193E-02   3.2785973E-02   1.0397127E+00   1.3076058E+00 
75.2500           4.0395184E-02   3.2436253E-02   1.0367523E+00   1.3081740E+00 
75.3400           3.6680179E-02   3.2002619E-02   1.0337390E+00   1.3086125E+00 
75.4500           3.2991693E-02   3.1486458E-02   1.0306785E+00   1.3089228E+00 
75.5500           2.9336170E-02   3.0889301E-02   1.0275768E+00   1.3091064E+00 
75.6500           2.5719975E-02   3.0212819E-02   1.0244397E+00   1.3091652E+00 
75.7500           2.2149388E-02   2.9458816E-02   1.0212729E+00   1.3091012E+00 
75.8400           1.8630592E-02   2.8629224E-02   1.0180822E+00   1.3089164E+00 
75.9500           1.5169670E-02   2.7726099E-02   1.0148732E+00   1.3086129E+00 
76.0500           1.1772592E-02   2.6751614E-02   1.0116513E+00   1.3081932E+00 
76.1500           8.4452159E-03   2.5708052E-02   1.0084222E+00   1.3076598E+00 
76.2500           5.1932719E-03   2.4597804E-02   1.0051912E+00   1.3070152E+00 
76.3400           2.0223626E-03   2.3423361E-02   1.0019636E+00   1.3062620E+00 
76.4500           -1.0620457E-03   2.2187306E-02   9.9874456E-01   1.3054033E+00 
76.5500           -4.0546282E-03   2.0892314E-02   9.9553917E-01   1.3044418E+00 
76.6500           -6.9502073E-03   1.9541140E-02   9.9235241E-01   1.3033805E+00 
76.7500           -9.7437572E-03   1.8136618E-02   9.8918912E-01   1.3022226E+00 
76.8500           -1.2430409E-02   1.6681653E-02   9.8605403E-01   1.3009712E+00 
76.9500           -1.5005456E-02   1.5179215E-02   9.8295173E-01   1.2996296E+00 
77.0500           -1.7464355E-02   1.3632334E-02   9.7988667E-01   1.2982011E+00 
77.1500           -1.9802735E-02   1.2044094E-02   9.7686319E-01   1.2966891E+00 
77.2500           -2.2016395E-02   1.0417629E-02   9.7388546E-01   1.2950971E+00 
77.3500           -2.4101311E-02   8.7561135E-03   9.7095751E-01   1.2934286E+00 
77.4500           -2.6053640E-02   7.0627615E-03   9.6808323E-01   1.2916870E+00 
77.5500           -2.7869718E-02   5.3408183E-03   9.6526636E-01   1.2898761E+00 
77.6500           -2.9546067E-02   3.5935557E-03   9.6251048E-01   1.2879994E+00 
77.7500           -3.1079392E-02   1.8242670E-03   9.5981900E-01   1.2860605E+00 
77.8500           -3.2466590E-02   3.6261490E-05   9.5719518E-01   1.2840633E+00 
77.9500           -3.3704743E-02   -1.7671405E-03   9.5464214E-01   1.2820113E+00 
78.0500           -3.4791125E-02   -3.5826128E-03   9.5216282E-01   1.2799083E+00 
78.1500           -3.5723204E-02   -5.4068282E-03   9.4975998E-01   1.2777580E+00 
78.2500           -3.6498635E-02   -7.2364633E-03   9.4743623E-01   1.2755642E+00 
78.3500           -3.7115268E-02   -9.0682033E-03   9.4519403E-01   1.2733305E+00 
78.4500           -3.7571146E-02   -1.0898747E-02   9.4303565E-01   1.2710607E+00 
78.5500           -3.7864502E-02   -1.2724809E-02   9.4096320E-01   1.2687585E+00 
78.6500           -3.7993764E-02   -1.4543129E-02   9.3897863E-01   1.2664276E+00 
78.7500           -3.7957548E-02   -1.6350470E-02   9.3708372E-01   1.2640716E+00 
78.8500           -3.7754663E-02   -1.8143627E-02   9.3528007E-01   1.2616942E+00 
78.9500           -3.7384107E-02   -1.9919430E-02   9.3356914E-01   1.2592991E+00 
79.0500           -3.6845065E-02   -2.1674745E-02   9.3195220E-01   1.2568897E+00 
79.1500           -3.6136910E-02   -2.3406481E-02   9.3043037E-01   1.2544697E+00 
79.2500           -3.5259199E-02   -2.5111594E-02   9.2900460E-01   1.2520426E+00 
79.3500           -3.4211674E-02   -2.6787087E-02   9.2767570E-01   1.2496117E+00 
79.4500           -3.2994256E-02   -2.8430016E-02   9.2644428E-01   1.2471806E+00 
79.5500           -3.1607045E-02   -3.0037493E-02   9.2531084E-01   1.2447526E+00 
79.6500           -3.0050321E-02   -3.1606687E-02   9.2427567E-01   1.2423311E+00 
79.7500           -2.8324533E-02   -3.3134831E-02   9.2333896E-01   1.2399191E+00 
79.8500           -2.6430304E-02   -3.4619219E-02   9.2250072E-01   1.2375200E+00 
79.9500           -2.4368426E-02   -3.6057215E-02   9.2176079E-01   1.2351369E+00 
80.0500           -2.2139855E-02   -3.7446249E-02   9.2111892E-01   1.2327728E+00 
80.1500           -1.9745710E-02   -3.8783827E-02   9.2057466E-01   1.2304307E+00 
80.2500           -1.7187269E-02   -4.0067523E-02   9.2012744E-01   1.2281136E+00 
80.3500           -1.4465963E-02   -4.1294993E-02   9.1977656E-01   1.2258242E+00 
80.4500           -1.1583380E-02   -4.2463966E-02   9.1952119E-01   1.2235654E+00 
80.5500           -8.5412534E-03   -4.3572252E-02   9.1936033E-01   1.2213398E+00 
80.6500           -5.3414610E-03   -4.4617745E-02   9.1929288E-01   1.2191500E+00 
80.7500           -1.9860229E-03   -4.5598417E-02   9.1931762E-01   1.2169987E+00 
80.8500           1.5229040E-03   -4.6512328E-02   9.1943320E-01   1.2148881E+00 
80.9500           5.1830299E-03   -4.7357622E-02   9.1963813E-01   1.2128208E+00 
81.0500           8.9919355E-03   -4.8132528E-02   9.1993083E-01   1.2107989E+00 
81.1500           1.2947077E-02   -4.8835365E-02   9.2030961E-01   1.2088246E+00 
81.2500           1.7045788E-02   -4.9464539E-02   9.2077265E-01   1.2069001E+00 
81.3500           2.1285289E-02   -5.0018545E-02   9.2131805E-01   1.2050274E+00 
81.4500           2.5662684E-02   -5.0495968E-02   9.2194379E-01   1.2032083E+00 
81.5500           3.0174971E-02   -5.0895483E-02   9.2264776E-01   1.2014448E+00 
81.6500           3.4819044E-02   -5.1215857E-02   9.2342776E-01   1.1997385E+00 
81.7500           3.9591696E-02   -5.1455946E-02   9.2428150E-01   1.1980911E+00 
81.8500           4.4489628E-02   -5.1614697E-02   9.2520660E-01   1.1965042E+00 
81.9500           4.9509448E-02   -5.1691149E-02   9.2620061E-01   1.1949792E+00 
82.0500           5.4647677E-02   -5.1684433E-02   9.2726099E-01   1.1935176E+00 
82.1500           5.9900755E-02   -5.1593768E-02   9.2838513E-01   1.1921205E+00 
82.2500           6.5265046E-02   -5.1418466E-02   9.2957036E-01   1.1907892E+00 
82.3500           7.0736838E-02   -5.1157927E-02   9.3081394E-01   1.1895248E+00 
82.4500           7.6312352E-02   -5.0811644E-02   9.3211306E-01   1.1883283E+00 
82.5500           8.1987744E-02   -5.0379197E-02   9.3346487E-01   1.1872006E+00 
82.6500           8.7759111E-02   -4.9860254E-02   9.3486644E-01   1.1861425E+00 
82.7500           9.3622492E-02   -4.9254572E-02   9.3631482E-01   1.1851548E+00 
82.8500           9.9573877E-02   -4.8561994E-02   9.3780699E-01   1.1842382E+00 
82.9500           1.0560921E-01   -4.7782451E-02   9.3933991E-01   1.1833931E+00 
83.0500           1.1172439E-01   -4.6915958E-02   9.4091049E-01   1.1826200E+00 
83.1500           1.1791527E-01   -4.5962613E-02   9.4251560E-01   1.1819194E+00 
83.2500           1.2417768E-01   -4.4922598E-02   9.4415210E-01   1.1812916E+00 
83.3500           1.3050742E-01   -4.3796178E-02   9.4581680E-01   1.1807367E+00 
83.4500           1.3690026E-01   -4.2583697E-02   9.4750650E-01   1.1802549E+00 
83.5500           1.4335194E-01   -4.1285578E-02   9.4921799E-01   1.1798463E+00 
83.6500           1.4985819E-01   -3.9902323E-02   9.5094802E-01   1.1795108E+00 
83.7500           1.5641473E-01   -3.8434510E-02   9.5269334E-01   1.1792483E+00 
83.8500           1.6301726E-01   -3.6882791E-02   9.5445071E-01   1.1790586E+00 
83.9500           1.6966148E-01   -3.5247892E-02   9.5621685E-01   1.1789415E+00 
84.0500           1.7634307E-01   -3.3530612E-02   9.5798851E-01   1.1788966E+00 
84.1500           1.8305774E-01   -3.1731820E-02   9.5976242E-01   1.1789235E+00 
84.2500           1.8980119E-01   -2.9852450E-02   9.6153533E-01   1.1790218E+00 
84.3500           1.9656911E-01   -2.7893508E-02   9.6330398E-01   1.1791908E+00 
84.4500           2.0335723E-01   -2.5856061E-02   9.6506513E-01   1.1794300E+00 
84.5500           2.1016128E-01   -2.3741242E-02   9.6681557E-01   1.1797387E+00 
84.6500           2.1697701E-01   -2.1550244E-02   9.6855209E-01   1.1801161E+00 
84.7500           2.2380018E-01   -1.9284319E-02   9.7027149E-01   1.1805614E+00 
84.8500           2.3062660E-01   -1.6944778E-02   9.7197062E-01   1.1810737E+00 
84.9500           2.3745208E-01   -1.4532989E-02   9.7364634E-01   1.1816521E+00 
85.0500           2.4427247E-01   -1.2050370E-02   9.7529553E-01   1.1822956E+00 
85.1500           2.5108366E-01   -9.4983957E-03   9.7691512E-01   1.1830031E+00 
85.2500           2.5788157E-01   -6.8785875E-03   9.7850206E-01   1.1837736E+00 
85.3500           2.6466216E-01   -4.1925165E-03   9.8005335E-01   1.1846058E+00 
85.4500           2.7142143E-01   -1.4417994E-03   9.8156600E-01   1.1854986E+00 
85.5500           2.7815542E-01   1.3719026E-03   9.8303708E-01   1.1864507E+00 
85.6500           2.8486021E-01   4.2468863E-03   9.8446372E-01   1.1874608E+00 
85.7500           2.9153195E-01   7.1814083E-03   9.8584306E-01   1.1885276E+00 
85.8500           2.9816683E-01   1.0173687E-02   9.8717230E-01   1.1896496E+00 
85.9500           3.0476109E-01   1.3221904E-02   9.8844871E-01   1.1908255E+00 
86.0500           3.1131101E-01   1.6324208E-02   9.8966957E-01   1.1920538E+00 
86.1500           3.1781297E-01   1.9478714E-02   9.9083224E-01   1.1933329E+00 
86.2500           3.2426336E-01   2.2683507E-02   9.9193414E-01   1.1946614E+00 
86.3500           3.3065866E-01   2.5936645E-02   9.9297272E-01   1.1960376E+00 
86.4500           3.3699541E-01   2.9236158E-02   9.9394551E-01   1.1974600E+00 
86.5500           3.4327021E-01   3.2580052E-02   9.9485009E-01   1.1989269E+00 
86.6500           3.4947971E-01   3.5966312E-02   9.9568410E-01   1.2004366E+00 
86.7500           3.5562067E-01   3.9392899E-02   9.9644524E-01   1.2019875E+00 
86.8500           3.6168988E-01   4.2857760E-02   9.9713127E-01   1.2035779E+00 
86.9500           3.6768420E-01   4.6358821E-02   9.9774002E-01   1.2052060E+00 
87.0500           3.7360059E-01   4.9893996E-02   9.9826939E-01   1.2068702E+00 
87.1500           3.7943606E-01   5.3461185E-02   9.9871733E-01   1.2085685E+00 
87.2500           3.8518770E-01   5.7058277E-02   9.9908188E-01   1.2102993E+00 
87.3500           3.9085268E-01   6.0683150E-02   9.9936112E-01   1.2120608E+00 
87.4500           3.9642823E-01   6.4333677E-02   9.9955321E-01   1.2138510E+00 
87.5500           4.0191167E-01   6.8007724E-02   9.9965640E-01   1.2156683E+00 
87.6500           4.0730041E-01   7.1703153E-02   9.9966898E-01   1.2175108E+00 
87.7500           4.1259190E-01   7.5417822E-02   9.9958932E-01   1.2193767E+00 
87.8500           4.1778370E-01   7.9149591E-02   9.9941586E-01   1.2212641E+00 
87.9500           4.2287345E-01   8.2896319E-02   9.9914712E-01   1.2231712E+00 
88.0500           4.2785885E-01   8.6655868E-02   9.9878169E-01   1.2250961E+00 
88.1500           4.3273769E-01   9.0426105E-02   9.9831822E-01   1.2270369E+00 
88.2500           4.3750785E-01   9.4204902E-02   9.9775544E-01   1.2289920E+00 
88.3500           4.4216727E-01   9.7990137E-02   9.9709216E-01   1.2309593E+00 
88.4500           4.4671399E-01   1.0177970E-01   9.9632725E-01   1.2329371E+00 
88.5500           4.5114612E-01   1.0557149E-01   9.9545966E-01   1.2349235E+00 
88.6500           4.5546186E-01   1.0936341E-01   9.9448841E-01   1.2369168E+00 
88.7500           4.5965949E-01   1.1315338E-01   9.9341258E-01   1.2389150E+00 
88.8500           4.6373736E-01   1.1693936E-01   9.9223135E-01   1.2409164E+00 
88.9500           4.6769392E-01   1.2071927E-01   9.9094396E-01   1.2429192E+00 
89.0500           4.7152768E-01   1.2449111E-01   9.8954970E-01   1.2449216E+00 
89.1500           4.7523725E-01   1.2825284E-01   9.8804797E-01   1.2469218E+00 
89.2500           4.7882130E-01   1.3200249E-01   9.8643822E-01   1.2489181E+00 
89.3500           4.8227861E-01   1.3573808E-01   9.8471996E-01   1.2509087E+00 
89.4500           4.8560801E-01   1.3945765E-01   9.8289279E-01   1.2528920E+00 
89.5500           4.8880843E-01   1.4315928E-01   9.8095637E-01   1.2548662E+00 
89.6500           4.9187886E-01   1.4684107E-01   9.7891044E-01   1.2568295E+00 
89.7500           4.9481839E-01   1.5050114E-01   9.7675480E-01   1.2587805E+00 
89.8500           4.9762618E-01   1.5413763E-01   9.7448932E-01   1.2607173E+00 
89.9500           5.0030146E-01   1.5774871E-01   9.7211394E-01   1.2626385E+00 
90.0500           5.0284354E-01   1.6133260E-01   9.6962865E-01   1.2645424E+00 
90.1500           5.0525181E-01   1.6488751E-01   9.6703354E-01   1.2664274E+00 
90.2500           5.0752574E-01   1.6841172E-01   9.6432873E-01   1.2682919E+00 
90.3500           5.0966487E-01   1.7190350E-01   9.6151444E-01   1.2701346E+00 
90.4500           5.1166879E-01   1.7536118E-01   9.5859091E-01   1.2719538E+00 
90.5500           5.1353721E-01   1.7878312E-01   9.5555849E-01   1.2737481E+00 
90.6500           5.1526988E-01   1.8216770E-01   9.5241756E-01   1.2755161E+00 
90.7500           5.1686663E-01   1.8551333E-01   9.4916856E-01   1.2772563E+00 
90.8500           5.1832735E-01   1.8881847E-01   9.4581202E-01   1.2789674E+00 
90.9500           5.1965201E-01   1.9208162E-01   9.4234850E-01   1.2806480E+00 
91.0500           5.2084066E-01   1.9530128E-01   9.3877863E-01   1.2822968E+00 
91.1500           5.2189339E-01   1.9847601E-01   9.3510309E-01   1.2839125E+00 
91.2500           5.2281037E-01   2.0160442E-01   9.3132263E-01   1.2854939E+00 
91.3500           5.2359184E-01   2.0468513E-01   9.2743804E-01   1.2870397E+00 
91.4500           5.2423811E-01   2.0771680E-01   9.2345017E-01   1.2885488E+00 
91.5500           5.2474952E-01   2.1069814E-01   9.1935992E-01   1.2900200E+00 
91.6500           5.2512651E-01   2.1362790E-01   9.1516825E-01   1.2914521E+00 
91.7500           5.2536956E-01   2.1650485E-01   9.1087617E-01   1.2928441E+00 
91.8500           5.2547922E-01   2.1932780E-01   9.0648472E-01   1.2941949E+00 
91.9500           5.2545609E-01   2.2209563E-01   9.0199501E-01   1.2955035E+00 
92.0500           5.2530082E-01   2.2480721E-01   8.9740819E-01   1.2967689E+00 
92.1500           5.2501414E-01   2.2746149E-01   8.9272545E-01   1.2979902E+00 
92.2500           5.2459681E-01   2.3005744E-01   8.8794804E-01   1.2991665E+00 
92.3500           5.2404966E-01   2.3259406E-01   8.8307723E-01   1.3002968E+00 
92.4500           5.2337357E-01   2.3507042E-01   8.7811435E-01   1.3013803E+00 
92.5500           5.2256947E-01   2.3748560E-01   8.7306077E-01   1.3024162E+00 
92.6500           5.2163832E-01   2.3983873E-01   8.6791789E-01   1.3034038E+00 
92.7500           5.2058116E-01   2.4212898E-01   8.6268715E-01   1.3043423E+00 
92.8500           5.1939906E-01   2.4435556E-01   8.5737004E-01   1.3052310E+00 
92.9500           5.1809313E-01   2.4651772E-01   8.5196808E-01   1.3060692E+00 
93.0500           5.1666455E-01   2.4861475E-01   8.4648280E-01   1.3068564E+00 
93.1500           5.1511451E-01   2.5064597E-01   8.4091581E-01   1.3075918E+00 
93.2500           5.1344427E-01   2.5261076E-01   8.3526871E-01   1.3082751E+00 
93.3500           5.1165511E-01   2.5450851E-01   8.2954315E-01   1.3089055E+00 
93.4500           5.0974837E-01   2.5633868E-01   8.2374081E-01   1.3094827E+00 
93.5500           5.0772541E-01   2.5810074E-01   8.1786340E-01   1.3100062E+00 
93.6500           5.0558763E-01   2.5979422E-01   8.1191265E-01   1.3104756E+00 
93.7500           5.0333648E-01   2.6141867E-01   8.0589031E-01   1.3108905E+00 
93.8500           5.0097342E-01   2.6297370E-01   7.9979817E-01   1.3112505E+00 
93.9500           4.9849996E-01   2.6445894E-01   7.9363803E-01   1.3115554E+00 
94.0500           4.9591765E-01   2.6587407E-01   7.8741174E-01   1.3118049E+00 
94.1500           4.9322804E-01   2.6721880E-01   7.8112112E-01   1.3119987E+00 
94.2500           4.9043274E-01   2.6849287E-01   7.7476806E-01   1.3121366E+00 
94.3500           4.8753337E-01   2.6969607E-01   7.6835444E-01   1.3122185E+00 
94.4500           4.8453159E-01   2.7082822E-01   7.6188216E-01   1.3122441E+00 
94.5500           4.8142908E-01   2.7188918E-01   7.5535315E-01   1.3122135E+00 
94.6500           4.7822752E-01   2.7287884E-01   7.4876935E-01   1.3121265E+00 
94.7500           4.7492866E-01   2.7379713E-01   7.4213270E-01   1.3119831E+00 
94.8500           4.7153423E-01   2.7464401E-01   7.3544517E-01   1.3117832E+00 
94.9500           4.6804601E-01   2.7541948E-01   7.2870874E-01   1.3115269E+00 
95.0500           4.6446578E-01   2.7612357E-01   7.2192538E-01   1.3112143E+00 
95.1500           4.6079534E-01   2.7675634E-01   7.1509710E-01   1.3108453E+00 
95.2500           4.5703653E-01   2.7731789E-01   7.0822589E-01   1.3104203E+00 
95.3500           4.5319117E-01   2.7780836E-01   7.0131377E-01   1.3099391E+00 
95.4500           4.4926112E-01   2.7822789E-01   6.9436276E-01   1.3094022E+00 
95.5500           4.4524826E-01   2.7857669E-01   6.8737488E-01   1.3088096E+00 
95.6500           4.4115446E-01   2.7885498E-01   6.8035215E-01   1.3081615E+00 
95.7500           4.3698161E-01   2.7906301E-01   6.7329662E-01   1.3074583E+00 
95.8500           4.3273162E-01   2.7920107E-01   6.6621030E-01   1.3067002E+00 
95.9500           4.2840641E-01   2.7926948E-01   6.5909525E-01   1.3058876E+00 
96.0500           4.2400790E-01   2.7926857E-01   6.5195351E-01   1.3050207E+00 
96.1500           4.1953804E-01   2.7919872E-01   6.4478711E-01   1.3040999E+00 
96.2500           4.1499876E-01   2.7906033E-01   6.3759810E-01   1.3031257E+00 
